datum,era5_max,rh_gem,bewolking_gem,wind_max,instraling_som,neerslag_som,station_max
2000-11-13,27.5,82,86,26.1,21.75,7.9,
2000-11-14,21.2,95,100,19.0,4.93,63.9,
2000-11-15,21.9,82,79,19.5,18.99,0.0,
2000-11-16,24.5,82,61,18.5,22.39,0.6,
2000-11-17,24.2,86,87,19.2,20.17,1.4,
2000-11-18,19.6,94,100,10.1,3.7,57.2,
2000-11-19,24.3,84,98,23.9,16.43,6.2,
2000-11-20,27.3,73,68,13.5,27.33,0.2,
2000-11-21,25.8,86,86,15.0,19.57,21.9,
2000-11-22,26.1,87,98,14.7,17.02,2.2,
2000-11-23,26.5,86,76,13.4,21.95,1.0,
2000-11-24,28.1,79,57,21.2,26.92,4.6,
2000-11-25,26.4,83,96,19.2,19.39,36.3,
2000-11-26,24.6,87,89,17.9,17.74,14.9,
2000-11-27,25.5,84,84,10.3,22.39,1.6,
2000-11-28,27.7,80,65,13.0,25.21,2.5,
2000-11-29,27.7,79,56,23.5,27.72,5.2,
2000-11-30,23.2,89,94,18.2,13.21,12.0,
2000-12-01,20.4,87,100,23.1,12.0,0.9,
2000-12-02,24.4,82,95,13.0,16.58,0.0,
2000-12-03,26.7,83,70,12.8,24.58,1.1,
2000-12-04,26.3,86,94,17.8,18.22,7.3,
2000-12-05,24.0,91,89,18.4,11.34,7.3,
2000-12-06,22.8,81,59,18.7,20.92,1.9,
2000-12-07,25.6,76,24,16.6,32.32,0.0,
2000-12-08,27.7,80,69,16.8,25.41,0.0,
2000-12-09,28.7,74,43,12.2,26.05,0.0,
2000-12-10,26.3,86,78,18.3,20.52,14.0,
2000-12-11,27.1,80,53,12.6,28.98,0.0,
2000-12-12,28.4,80,72,10.8,26.18,1.8,
2000-12-13,27.7,81,96,10.5,22.5,8.8,
2000-12-14,27.9,81,91,14.9,18.98,9.6,
2000-12-15,26.7,78,100,20.9,14.94,1.6,
2000-12-16,28.5,82,96,21.2,14.72,20.4,
2000-12-17,18.7,91,100,29.0,5.77,32.5,
2000-12-18,18.4,87,100,20.3,5.17,1.4,
2000-12-19,20.9,87,90,10.2,6.18,1.6,
